NAME,Description,NK.cells,endothelial.cells,fibroblasts,macrophages,memory.B.cells,memory.CD4.T.cells,memory.CD8.T.cells,myeloid.dendritic.cells,naive.B.cells,naive.CD4.T.cells,naive.CD8.T.cells,others,regulatory.T.cells,monocytes
ENSG00000187474,FPR3,0.0,0.01,0.001,1.14,0.001,0.002,0.005,0.21100000000000002,0.001,0.001,0.0,0.002,0.001,1.2830000000000001
ENSG00000187479,C11orf96,0.06,0.5539999999999999,2.136,0.08199999999999999,0.006,0.027999999999999997,0.011000000000000001,0.028999999999999998,0.006,0.008,0.0,0.09699999999999999,0.011000000000000001,0.049
ENSG00000187498,COL4A1,0.0,3.891,1.8359999999999999,0.009000000000000001,0.005,0.006999999999999999,0.01,0.005,0.002,0.005,0.009000000000000001,0.159,0.005,0.012
ENSG00000187513,GJA4,0.006,0.624,0.0,0.0,0.001,0.001,0.0,0.009000000000000001,0.001,0.0,0.0,0.062,0.004,0.0
ENSG00000187601,MAGEH1,0.099,0.38799999999999996,0.568,0.071,0.08,0.266,0.125,0.046,0.126,0.414,0.322,0.17800000000000002,2.063,0.061
ENSG00000187608,ISG15,1.244,3.015,1.703,3.0980000000000003,0.773,1.256,1.5119999999999998,1.584,0.79,0.9740000000000001,1.162,1.4269999999999998,2.464,3.924
ENSG00000187908,DMBT1,0.005,0.025,0.004,0.028999999999999998,0.008,0.013999999999999999,0.01,0.015,0.002,0.033,0.0,0.475,0.018000000000000002,0.05
ENSG00000187955,COL14A1,0.0,0.009000000000000001,1.494,0.004,0.0,0.001,0.001,0.002,0.0,0.0,0.0,0.048,0.0,0.001
ENSG00000188175,HEPACAM2,0.0,0.004,0.004,0.006999999999999999,0.001,0.003,0.003,0.002,0.004,0.008,0.0,0.145,0.002,0.013999999999999999
ENSG00000188257,PLA2G2A,0.025,0.02,1.867,0.043,0.028999999999999998,0.032,0.019,0.022000000000000002,0.024,0.036000000000000004,0.06,1.3719999999999999,0.024,0.138
ENSG00000188290,HES4,0.13699999999999998,0.5529999999999999,0.64,0.456,0.052000000000000005,0.16699999999999998,0.09,0.32,0.053,0.092,0.043,0.152,0.29,1.161
ENSG00000188389,PDCD1,0.0,0.009000000000000001,0.01,0.017,0.037000000000000005,0.209,0.113,0.013000000000000001,0.028999999999999998,0.038,0.0,0.016,0.145,0.0
ENSG00000188404,SELL,0.816,0.127,0.04,0.29100000000000004,1.597,0.09300000000000001,0.18100000000000002,0.37799999999999995,2.6319999999999997,2.71,3.948,0.081,0.927,0.303
ENSG00000188536,HBA2,0.006,0.008,0.013000000000000001,0.024,0.06,0.136,0.040999999999999995,0.113,0.006999999999999999,0.19,0.011000000000000001,0.026000000000000002,0.02,0.004
ENSG00000188549,C15orf52,0.01,0.099,0.06,0.01,0.006,0.004,0.005,0.006999999999999999,0.009000000000000001,0.011000000000000001,0.012,0.027000000000000003,0.01,0.0
ENSG00000188643,S100A16,0.015,3.4989999999999997,1.3419999999999999,0.022000000000000002,0.01,0.01,0.018000000000000002,0.012,0.004,0.015,0.027000000000000003,0.5710000000000001,0.01,0.0
ENSG00000188820,FAM26F,0.3,0.151,0.111,7.3629999999999995,0.748,0.134,0.19399999999999998,4.93,1.577,0.10099999999999999,0.049,0.10099999999999999,0.044000000000000004,6.409
ENSG00000189056,RELN,0.003,0.5329999999999999,0.001,0.0,0.0,0.001,0.002,0.005,0.0,0.0,0.0,0.012,0.0,0.0
ENSG00000189058,APOD,0.0,0.573,2.2159999999999997,0.002,0.012,0.003,0.003,0.001,0.013000000000000001,0.004,0.0,0.002,0.001,0.0
ENSG00000189129,PLAC9,0.0,0.21,2.141,0.009000000000000001,0.002,0.001,0.004,0.002,0.0,0.001,0.0,0.059000000000000004,0.0,0.008
ENSG00000189143,CLDN4,0.027999999999999997,0.047,0.065,0.075,0.042,0.061,0.054000000000000006,0.037000000000000005,0.052000000000000005,0.073,0.08199999999999999,1.7519999999999998,0.042,0.0
ENSG00000189171,S100A13,0.22899999999999998,5.77,5.97,0.22699999999999998,0.038,0.026000000000000002,0.031,0.098,0.031,0.025,0.057999999999999996,0.315,0.034,0.244
ENSG00000189184,PCDH18,0.004,0.027999999999999997,1.567,0.002,0.002,0.001,0.0,0.004,0.0,0.0,0.0,0.006999999999999999,0.002,0.004
ENSG00000189221,MAOA,0.004,0.203,0.066,0.019,0.006,0.012,0.012,0.032,0.008,0.006,0.02,0.536,0.008,0.0
ENSG00000189334,S100A14,0.008,0.022000000000000002,0.03,0.017,0.008,0.01,0.011000000000000001,0.027000000000000003,0.012,0.034,0.011000000000000001,1.055,0.013000000000000001,0.0
ENSG00000189409,MMP23B,0.198,0.006999999999999999,1.075,0.006,0.005,0.006,0.044000000000000004,0.004,0.004,0.003,0.0,0.013999999999999999,0.005,0.012
ENSG00000189430,NCR1,0.722,0.0,0.0,0.002,0.001,0.002,0.018000000000000002,0.02,0.004,0.003,0.0,0.009000000000000001,0.006999999999999999,0.0
ENSG00000196126,HLA-DRB1,0.746,10.991,0.821,52.155,16.0,0.259,0.8170000000000001,45.855,18.27,0.165,0.20600000000000002,1.5630000000000002,0.88,0.0
ENSG00000196139,AKR1C3,0.1,0.37,0.115,0.017,0.005,0.013999999999999999,0.015,0.032,0.006999999999999999,0.033,0.046,0.5760000000000001,0.033,0.0
ENSG00000196154,S100A4,1.999,1.672,4.9030000000000005,8.124,1.749,12.649000000000001,10.016,3.977,0.977,3.405,1.62,2.6519999999999997,14.475,17.384
ENSG00000196159,FAT4,0.0,0.171,0.5,0.0,0.001,0.0,0.0,0.0,0.002,0.0,0.0,0.001,0.0,0.0
ENSG00000196421,LINC00176,0.008,0.16,0.01,0.008,0.006999999999999999,0.059000000000000004,0.129,0.0,0.002,0.016,0.0,0.077,0.027000000000000003,0.0
ENSG00000196502,SULT1A1,0.062,0.049,0.19899999999999998,0.278,0.04,0.027999999999999997,0.035,0.11,0.009000000000000001,0.044000000000000004,0.039,0.342,0.026000000000000002,0.168
ENSG00000196549,MME,0.0,0.005,0.11800000000000001,0.006,0.006999999999999999,0.006999999999999999,0.016,0.002,0.025,0.008,0.054000000000000006,0.18899999999999997,0.001,0.001
ENSG00000196611,MMP1,0.006999999999999999,0.017,3.2460000000000004,0.055999999999999994,0.006999999999999999,0.003,0.003,0.011000000000000001,0.015,0.004,0.0,0.013999999999999999,0.009000000000000001,0.149
ENSG00000196616,ADH1B,0.002,0.004,3.948,0.002,0.004,0.003,0.006999999999999999,0.001,0.0,0.002,0.0,0.005,0.005,0.005
ENSG00000196628,TCF4,0.166,6.579,2.6180000000000003,0.292,1.0759999999999998,0.033,0.037000000000000005,0.20600000000000002,0.6629999999999999,0.031,0.04,0.321,0.048,0.261
ENSG00000196735,HLA-DQA1,0.146,0.6990000000000001,0.158,21.444000000000003,9.213,0.071,0.175,23.718000000000004,11.218,0.068,0.083,0.23399999999999999,0.171,0.0
ENSG00000196781,TLE1,1.012,0.302,0.38,0.067,0.5329999999999999,0.374,0.272,0.08900000000000001,0.5429999999999999,0.054000000000000006,0.046,0.466,0.040999999999999995,0.0
ENSG00000196923,PDLIM7,0.059000000000000004,0.544,1.9980000000000002,0.159,0.077,0.054000000000000006,0.062,0.226,0.055999999999999994,0.040999999999999995,0.026000000000000002,0.07400000000000001,0.096,0.222
ENSG00000197057,DTHD1,0.9540000000000001,0.027999999999999997,0.02,0.022000000000000002,0.019,0.37799999999999995,0.897,0.023,0.048,0.063,0.006999999999999999,0.018000000000000002,0.48100000000000004,0.0
ENSG00000197061,HIST1H4C,1.297,0.779,0.385,0.271,0.46399999999999997,0.509,0.657,0.635,0.326,0.489,0.701,1.208,0.41100000000000003,3.63
ENSG00000197121,PGAP1,0.042,0.092,0.163,0.017,0.094,0.077,0.076,0.019,0.055,0.165,0.162,0.057999999999999996,0.19699999999999998,0.0
ENSG00000197165,SULT1A2,0.001,0.006,0.035,0.004,0.001,0.002,0.002,0.002,0.0,0.005,0.0,0.254,0.006,0.003
ENSG00000197249,SERPINA1,0.01,0.013999999999999999,0.008,1.665,0.013999999999999999,0.016,0.01,0.28600000000000003,0.006,0.012,0.0,1.465,0.024,2.978
ENSG00000197253,TPSB2,0.005,0.022000000000000002,0.042,0.02,0.019,0.012,0.023,0.049,0.015,0.03,0.0,0.997,0.008,0.0
ENSG00000197273,GUCA2A,0.015,0.013999999999999999,0.025,0.019,0.025,0.032,0.023,0.018000000000000002,0.019,0.12,0.0,2.314,0.01,0.016
ENSG00000197405,C5AR1,0.002,0.008,0.035,1.9040000000000001,0.006,0.003,0.006,0.17600000000000002,0.008,0.002,0.0,0.004,0.01,1.045
ENSG00000197520,FAM177B,0.015,0.005,0.016,0.018000000000000002,0.299,0.001,0.002,0.006,0.54,0.003,0.0,0.024,0.005,0.0
ENSG00000197580,BCO2,0.8809999999999999,0.1,0.196,0.085,0.07200000000000001,0.057999999999999996,0.067,0.157,0.084,0.078,0.034,0.05,0.054000000000000006,0.0
ENSG00000197594,ENPP1,0.017,0.023,0.046,0.004,0.004,0.008,0.005,0.10300000000000001,0.004,0.001,0.008,0.057,0.002,0.0
ENSG00000197614,MFAP5,0.004,0.156,0.8640000000000001,0.008,0.002,0.003,0.006,0.0,0.003,0.003,0.0,0.003,0.004,0.015
ENSG00000197629,MPEG1,0.004,0.008,0.011000000000000001,2.305,0.242,0.005,0.009000000000000001,1.61,0.228,0.004,0.011000000000000001,0.02,0.009000000000000001,2.343
ENSG00000197696,NMB,0.073,0.07,0.084,0.076,0.043,0.08800000000000001,0.042,0.063,0.055,0.023,0.0,0.055,0.256,0.044000000000000004
ENSG00000197766,CFD,0.016,0.054000000000000006,27.471,1.834,0.025,0.035,0.07200000000000001,0.17300000000000001,0.011000000000000001,0.046,0.064,0.048,0.026000000000000002,0.0
ENSG00000197888,UGT2B17,0.0,0.004,0.003,0.008,0.019,0.013000000000000001,0.008,0.012,0.034,0.009000000000000001,0.0,0.804,0.006999999999999999,0.027000000000000003
ENSG00000197956,S100A6,1.6440000000000001,19.602999999999998,31.735,10.782,1.864,5.7010000000000005,5.809,9.966000000000001,1.109,3.035,2.875,11.776,5.834,0.0
ENSG00000197992,CLEC9A,0.006999999999999999,0.002,0.0,0.188,0.0,0.001,0.003,0.721,0.003,0.0,0.008,0.003,0.002,0.113
ENSG00000198074,AKR1B10,0.001,0.012,0.004,0.004,0.001,0.006,0.008,0.01,0.003,0.006999999999999999,0.012,0.321,0.005,0.006999999999999999
ENSG00000198075,SULT1C4,0.0,0.32799999999999996,0.265,0.004,0.004,0.005,0.006999999999999999,0.012,0.006999999999999999,0.002,0.012,0.006,0.005,0.0
ENSG00000198106,RP11-231C14.7,0.031,0.046,0.024,0.087,0.23600000000000002,0.009000000000000001,0.019,0.134,0.9309999999999999,0.009000000000000001,0.0,0.016,0.018000000000000002,0.08
ENSG00000198121,LPAR1,0.008,0.0,0.522,0.01,0.001,0.001,0.001,0.02,0.0,0.002,0.0,0.036000000000000004,0.002,0.0
ENSG00000198223,CSF2RA,0.03,0.021,0.035,1.215,0.016,0.017,0.019,2.5380000000000003,0.016,0.006999999999999999,0.055999999999999994,0.013999999999999999,0.015,0.498
ENSG00000198417,MT1F,0.10400000000000001,0.025,0.256,0.782,0.313,0.168,0.498,0.096,0.075,0.21899999999999997,0.185,0.5820000000000001,0.47,0.297
ENSG00000198467,TPM2,0.03,0.272,10.792,0.05,0.015,0.028999999999999998,0.028999999999999998,0.11800000000000001,0.011000000000000001,0.022000000000000002,0.0,0.331,0.02,0.049
ENSG00000198502,HLA-DRB5,0.231,1.527,0.11800000000000001,8.361,2.136,0.038,0.16,7.707000000000001,1.913,0.02,0.017,0.308,0.135,14.205
ENSG00000198523,PLN,0.0,0.011000000000000001,0.34700000000000003,0.002,0.0,0.006999999999999999,0.001,0.001,0.0,0.003,0.0,0.084,0.005,0.0
ENSG00000198574,SH2D1B,0.951,0.0,0.002,0.0,0.001,0.0,0.003,0.002,0.0,0.0,0.0,0.039,0.0,0.0
ENSG00000198576,ARC,0.0,0.027000000000000003,0.981,0.012,0.003,0.006,0.006,0.006999999999999999,0.0,0.002,0.01,0.023,0.005,0.018000000000000002
ENSG00000198597,ZNF536,0.001,0.008,0.312,0.005,0.008,0.009000000000000001,0.005,0.006999999999999999,0.003,0.006999999999999999,0.0,0.026000000000000002,0.006,0.003
ENSG00000198643,FAM3D,0.011000000000000001,0.057999999999999996,0.0,0.013999999999999999,0.005,0.008,0.005,0.005,0.009000000000000001,0.006,0.02,0.511,0.015,0.0
ENSG00000198719,DLL1,0.083,0.511,0.46399999999999997,0.025,0.01,0.006,0.004,0.002,0.016,0.013000000000000001,0.013999999999999999,0.083,0.005,0.0
ENSG00000198814,GK,0.075,0.044000000000000004,0.14,0.8140000000000001,0.045,0.08199999999999999,0.034,0.69,0.08900000000000001,0.051,0.031,0.15,0.696,1.242
ENSG00000198848,CES1,0.0,0.002,0.33399999999999996,0.048,0.006,0.005,0.015,0.006999999999999999,0.001,0.003,0.0,0.012,0.006,0.0
ENSG00000198947,DMD,0.0,0.021,0.47100000000000003,0.015,0.034,0.004,0.003,0.065,0.038,0.002,0.0,0.052000000000000005,0.004,0.002
ENSG00000198959,TGM2,0.005,0.584,0.444,0.10800000000000001,0.05,0.003,0.004,0.045,0.005,0.013999999999999999,0.011000000000000001,0.059000000000000004,0.002,0.255
ENSG00000203747,FCGR3A,0.8,0.003,0.001,1.163,0.002,0.006,0.07,0.023,0.0,0.003,0.0,0.004,0.004,1.568
ENSG00000203780,FANK1,0.012,0.017,0.02,0.011000000000000001,0.005,0.005,0.001,0.004,0.008,0.006,0.0,0.008,0.486,0.0
ENSG00000203883,SOX18,0.0,0.9890000000000001,0.003,0.0,0.001,0.001,0.0,0.002,0.0,0.002,0.0,0.003,0.003,0.0
ENSG00000204103,MAFB,0.034,0.24600000000000002,0.565,3.605,0.006,0.006999999999999999,0.018000000000000002,0.588,0.006,0.008,0.0,0.040999999999999995,0.012,1.699
ENSG00000204262,COL5A2,0.004,0.121,2.944,0.006999999999999999,0.004,0.002,0.002,0.003,0.006999999999999999,0.002,0.0,0.066,0.0,0.013000000000000001
ENSG00000204287,HLA-DRA,1.659,14.592,1.744,152.316,60.256,0.6579999999999999,1.368,134.584,63.566,0.715,0.672,3.432,1.264,0.0
ENSG00000204291,COL15A1,0.032,4.254,1.5659999999999998,0.005,0.01,0.006999999999999999,0.006999999999999999,0.006,0.006,0.005,0.0,0.033,0.011000000000000001,0.008
ENSG00000204301,NOTCH4,0.075,2.378,0.023,0.055,0.047,0.013999999999999999,0.024,0.07200000000000001,0.043,0.011000000000000001,0.013999999999999999,0.02,0.011000000000000001,0.0
ENSG00000204323,SMIM5,0.0,0.015,0.001,0.006999999999999999,0.005,0.003,0.003,0.003,0.001,0.009000000000000001,0.0,0.078,0.0,0.009000000000000001
ENSG00000204381,LAYN,0.049,0.626,0.196,0.013999999999999999,0.005,0.019,0.047,0.027999999999999997,0.019,0.02,0.025,0.038,0.353,0.002
ENSG00000204388,HSPA1B,1.514,2.294,3.6260000000000003,3.318,1.275,2.81,3.8789999999999996,2.969,1.068,2.084,0.525,2.342,1.385,0.0
ENSG00000204389,HSPA1A,1.61,4.989,8.089,7.193,1.546,1.851,2.786,5.006,0.875,1.7169999999999999,0.376,2.821,1.895,0.0
ENSG00000204472,AIF1,0.064,0.113,0.11900000000000001,19.941,0.098,0.21600000000000003,0.7190000000000001,10.575999999999999,0.096,0.784,1.554,0.078,0.099,0.0
ENSG00000204475,NCR3,0.518,0.013999999999999999,0.022000000000000002,0.023,0.517,0.11900000000000001,0.502,0.018000000000000002,0.262,0.053,0.032,0.111,0.265,0.0
ENSG00000204482,LST1,0.244,0.067,0.09,7.877999999999999,0.259,0.46299999999999997,0.354,6.542000000000001,0.35200000000000004,0.195,0.126,1.037,0.22899999999999998,0.0
ENSG00000204616,TRIM31,0.0,0.009000000000000001,0.0,0.005,0.005,0.009000000000000001,0.008,0.013000000000000001,0.005,0.004,0.013999999999999999,0.113,0.005,0.0
ENSG00000205056,RP11-693J15.5,0.027999999999999997,0.013999999999999999,0.016,0.027000000000000003,0.75,0.013999999999999999,0.01,0.031,1.585,0.01,0.0,0.033,0.008,0.0
ENSG00000205358,MT1H,0.015,0.034,0.01,2.532,0.009000000000000001,0.013000000000000001,0.023,0.022000000000000002,0.015,0.018000000000000002,0.0,0.495,0.03,0.336
ENSG00000205362,MT1A,0.0,0.096,0.262,0.225,0.006999999999999999,0.01,0.018000000000000002,0.012,0.002,0.019,0.021,0.075,0.025,0.0
ENSG00000205364,MT1M,0.005,0.33799999999999997,0.617,0.519,0.017,0.013999999999999999,0.017,0.051,0.01,0.02,0.009000000000000001,0.322,0.023,0.11800000000000001
ENSG00000205426,KRT81,0.619,0.0,0.0,0.001,0.003,0.002,0.001,0.0,0.002,0.0,0.022000000000000002,0.13699999999999998,0.0,0.0
ENSG00000205809,KLRC2,1.304,0.009000000000000001,0.027000000000000003,0.006,0.008,0.006,0.469,0.002,0.005,0.012,0.0,0.006999999999999999,0.006999999999999999,0.0
ENSG00000206172,HBA1,0.005,0.002,0.006,0.013999999999999999,0.017,0.062,0.012,0.045,0.003,0.061,0.0,0.012,0.006999999999999999,0.0
ENSG00000206579,XKR4,0.013999999999999999,0.015,0.013999999999999999,0.006999999999999999,0.011000000000000001,0.009000000000000001,0.008,0.003,0.004,0.006999999999999999,0.011000000000000001,0.10800000000000001,0.004,0.0
ENSG00000211445,GPX3,0.008,0.557,4.282,0.141,0.006,0.011000000000000001,0.011000000000000001,0.071,0.008,0.001,0.0,0.17800000000000002,0.006,0.249
ENSG00000211448,DIO2,0.0,0.001,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
ENSG00000211598,IGKV4-1,0.015,0.084,0.11800000000000001,0.099,0.06,0.035,0.039,0.042,0.087,0.032,0.043,1.385,0.040999999999999995,0.0
ENSG00000211625,IGKV3D-20,0.006,0.006999999999999999,0.009000000000000001,0.003,0.003,0.002,0.002,0.001,0.0,0.002,0.019,0.053,0.003,0.0
ENSG00000211637,IGLV4-69,0.0,0.013000000000000001,0.08900000000000001,0.011000000000000001,0.017,0.003,0.01,0.013000000000000001,0.006999999999999999,0.008,0.0,0.522,0.008,0.0
ENSG00000211638,IGLV8-61,0.0,0.003,0.006999999999999999,0.149,0.005,0.005,0.005,0.012,0.009000000000000001,0.003,0.019,0.244,0.022000000000000002,0.0
ENSG00000211639,IGLV4-60,0.002,0.004,0.008,0.004,0.004,0.013999999999999999,0.005,0.0,0.002,0.0,0.0,0.182,0.0,0.0
ENSG00000211640,IGLV6-57,0.028999999999999998,0.021,0.149,0.033,0.062,0.012,0.009000000000000001,0.026000000000000002,0.028999999999999998,0.016,0.034,2.019,0.026000000000000002,0.0
ENSG00000211642,IGLV10-54,0.0,0.005,0.025,0.004,0.011000000000000001,0.006999999999999999,0.005,0.003,0.031,0.004,0.0,0.423,0.002,0.0
ENSG00000211644,IGLV1-51,0.026000000000000002,0.040999999999999995,0.045,0.021,0.045,0.018000000000000002,0.015,0.09699999999999999,0.036000000000000004,0.012,0.013000000000000001,1.649,0.027000000000000003,0.0
ENSG00000211648,IGLV1-47,0.01,0.002,0.018000000000000002,0.004,0.018000000000000002,0.005,0.006,0.006,0.023,0.004,0.0,0.7509999999999999,0.002,0.0
ENSG00000211649,IGLV7-46,0.008,0.001,0.009000000000000001,0.01,0.021,0.008,0.008,0.003,0.012,0.004,0.0,0.353,0.006,0.0
ENSG00000211650,IGLV5-45,0.0,0.004,0.006999999999999999,0.002,0.01,0.004,0.006,0.006999999999999999,0.011000000000000001,0.006,0.0,0.337,0.011000000000000001,0.0
ENSG00000211651,IGLV1-44,0.004,0.001,0.006999999999999999,0.008,0.005,0.004,0.001,0.013000000000000001,0.013999999999999999,0.005,0.008,0.11,0.004,0.0
ENSG00000211652,IGLV7-43,0.01,0.004,0.021,0.006,0.017,0.003,0.004,0.006,0.012,0.002,0.0,0.7190000000000001,0.01,0.0
ENSG00000211653,IGLV1-40,0.015,0.023,0.032,0.034,0.08,0.013000000000000001,0.016,0.032,0.11199999999999999,0.011000000000000001,0.0,2.256,0.022000000000000002,0.0
ENSG00000211654,IGLV5-37,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.011000000000000001,0.0,0.0,0.08800000000000001,0.0,0.0
ENSG00000211655,IGLV1-36,0.0,0.0,0.002,0.003,0.0,0.003,0.0,0.003,0.006,0.0,0.0,0.051,0.001,0.0
ENSG00000211659,IGLV3-25,0.005,0.01,0.059000000000000004,0.006,0.027000000000000003,0.002,0.003,0.016,0.018000000000000002,0.003,0.0,0.192,0.006999999999999999,0.0
ENSG00000211660,IGLV2-23,0.038,0.01,0.049,0.024,0.035,0.012,0.012,0.018000000000000002,0.036000000000000004,0.013999999999999999,0.01,0.951,0.015,0.0
ENSG00000211662,IGLV3-21,0.008,0.022000000000000002,0.149,0.026000000000000002,0.054000000000000006,0.013999999999999999,0.018000000000000002,0.14,0.049,0.012,0.0,1.3459999999999999,0.019,0.0
ENSG00000211663,IGLV3-19,0.034,0.008,0.024,0.035,0.046,0.006999999999999999,0.008,0.026000000000000002,0.047,0.003,0.018000000000000002,0.953,0.019,0.0
ENSG00000211664,IGLV2-18,0.0,0.005,0.012,0.009000000000000001,0.006999999999999999,0.004,0.003,0.002,0.005,0.005,0.0,0.126,0.003,0.0
ENSG00000211666,IGLV2-14,0.005,0.013999999999999999,0.062,0.008,0.047,0.01,0.017,0.013000000000000001,0.04,0.019,0.013000000000000001,1.083,0.018000000000000002,0.0
ENSG00000211668,IGLV2-11,0.025,0.021,0.015,0.018000000000000002,0.032,0.01,0.008,0.02,0.044000000000000004,0.011000000000000001,0.0,1.151,0.022000000000000002,0.0
ENSG00000211669,IGLV3-10,0.0,0.0,0.013000000000000001,0.001,0.006999999999999999,0.002,0.001,0.001,0.006,0.0,0.0,0.207,0.0,0.0
ENSG00000211670,IGLV3-9,0.001,0.013000000000000001,0.013000000000000001,0.005,0.013000000000000001,0.006,0.0,0.002,0.015,0.002,0.0,0.18899999999999997,0.004,0.0
ENSG00000211673,IGLV3-1,0.03,0.042,0.10300000000000001,0.07200000000000001,0.081,0.016,0.015,0.032,0.09699999999999999,0.023,0.01,2.077,0.03,0.0
ENSG00000211678,IGLJ3,0.0,0.0,0.0,0.002,0.004,0.0,0.001,0.001,0.0,0.001,0.0,0.07400000000000001,0.001,0.0
ENSG00000211685,IGLC7,0.091,0.11800000000000001,0.233,0.149,0.35100000000000003,0.08199999999999999,0.098,0.132,0.31,0.21899999999999997,0.113,8.378,0.138,0.0
ENSG00000211689,TRGC1,0.99,0.02,0.013999999999999999,0.045,0.011000000000000001,0.172,0.988,0.043,0.024,0.086,0.021,0.07,0.036000000000000004,0.0
ENSG00000211694,TRGV10,0.08800000000000001,0.002,0.001,0.003,0.003,0.055,0.10300000000000001,0.0,0.004,0.02,0.0,0.003,0.004,0.0
ENSG00000211695,TRGV9,0.45899999999999996,0.0,0.002,0.0,0.002,0.012,0.062,0.003,0.002,0.001,0.0,0.019,0.003,0.0
ENSG00000211751,TRBC1,3.176,0.252,0.294,0.41,0.298,7.5729999999999995,5.965,0.23199999999999998,0.484,5.377000000000001,4.473,1.156,10.974,0.0
ENSG00000211778,TRAV4,0.0,0.006,0.0,0.005,0.0,0.073,0.067,0.001,0.003,0.068,0.054000000000000006,0.004,0.129,0.0
ENSG00000211829,TRDC,5.746,0.022000000000000002,0.046,0.018000000000000002,0.015,0.092,1.6280000000000001,0.027999999999999997,0.026000000000000002,0.217,0.21600000000000003,0.257,0.08800000000000001,0.0
ENSG00000211892,IGHG4,0.22399999999999998,0.395,1.605,0.488,0.364,0.237,0.322,0.281,0.193,0.22399999999999998,0.23,14.8,0.281,0.0
ENSG00000211893,IGHG2,0.82,0.509,1.5519999999999998,1.055,0.685,0.152,0.226,0.42700000000000005,0.575,0.299,0.174,38.461,0.40299999999999997,0.0
ENSG00000211896,IGHG1,0.958,0.7809999999999999,2.6039999999999996,1.389,1.7630000000000001,0.247,0.39799999999999996,0.7909999999999999,0.6679999999999999,0.41100000000000003,0.29100000000000004,41.805,0.591,0.0
ENSG00000211897,IGHG3,0.42,1.546,2.441,1.838,1.2890000000000001,0.3,0.474,0.8740000000000001,0.67,0.557,0.281,41.248999999999995,0.93,0.0
ENSG00000211898,IGHD,0.02,0.008,0.019,0.012,0.253,0.002,0.006999999999999999,0.013999999999999999,4.452,0.008,0.0,0.249,0.004,0.0
ENSG00000211933,IGHV6-1,0.0,0.001,0.008,0.006999999999999999,0.008,0.005,0.003,0.008,0.003,0.005,0.0,0.14,0.003,0.0
ENSG00000211934,IGHV1-2,0.012,0.013000000000000001,0.015,0.017,0.011000000000000001,0.013000000000000001,0.011000000000000001,0.01,0.013999999999999999,0.015,0.013999999999999999,0.079,0.011000000000000001,0.0
ENSG00000211935,IGHV1-3,0.005,0.005,0.006,0.002,0.006999999999999999,0.006999999999999999,0.008,0.004,0.005,0.005,0.0,0.053,0.008,0.0
ENSG00000211937,IGHV2-5,0.0,0.006,0.002,0.004,0.004,0.008,0.005,0.005,0.003,0.002,0.019,0.047,0.005,0.0
ENSG00000211938,IGHV3-7,0.027000000000000003,0.022000000000000002,0.028999999999999998,0.028999999999999998,0.037000000000000005,0.019,0.011000000000000001,0.033,0.018000000000000002,0.022000000000000002,0.017,0.191,0.025,0.0
ENSG00000211941,IGHV3-11,0.0,0.006,0.006999999999999999,0.01,0.003,0.002,0.003,0.002,0.004,0.001,0.0,0.039,0.004,0.0
ENSG00000211943,IGHV3-15,0.051,0.02,0.034,0.026000000000000002,0.023,0.019,0.012,0.022000000000000002,0.032,0.009000000000000001,0.0,0.151,0.024,0.0
ENSG00000211945,IGHV1-18,0.004,0.008,0.005,0.008,0.008,0.005,0.006999999999999999,0.013000000000000001,0.013999999999999999,0.006999999999999999,0.0,0.051,0.002,0.0
ENSG00000211947,IGHV3-21,0.006,0.006999999999999999,0.011000000000000001,0.013000000000000001,0.006999999999999999,0.009000000000000001,0.011000000000000001,0.008,0.013000000000000001,0.006,0.026000000000000002,0.065,0.013000000000000001,0.0
ENSG00000211949,IGHV3-23,0.022000000000000002,0.021,0.049,0.04,0.02,0.024,0.019,0.027999999999999997,0.025,0.015,0.016,0.175,0.019,0.0
ENSG00000211950,IGHV1-24,0.022000000000000002,0.01,0.002,0.033,0.023,0.006,0.006999999999999999,0.012,0.027999999999999997,0.003,0.0,0.626,0.002,0.0
ENSG00000211959,IGHV4-39,0.003,0.006,0.043,0.011000000000000001,0.018000000000000002,0.006,0.005,0.012,0.015,0.017,0.009000000000000001,0.087,0.016,0.0
ENSG00000211962,IGHV1-46,0.009000000000000001,0.018000000000000002,0.013000000000000001,0.009000000000000001,0.013000000000000001,0.008,0.004,0.009000000000000001,0.01,0.003,0.0,0.042,0.013000000000000001,0.0
ENSG00000211965,IGHV3-49,0.006,0.006,0.005,0.003,0.003,0.002,0.004,0.006,0.0,0.006999999999999999,0.018000000000000002,0.047,0.004,0.0
ENSG00000211966,IGHV5-51,0.016,0.013000000000000001,0.012,0.009000000000000001,0.013999999999999999,0.009000000000000001,0.01,0.016,0.008,0.009000000000000001,0.031,0.067,0.011000000000000001,0.0
ENSG00000213088,ACKR1,0.005,8.054,0.023,0.009000000000000001,0.012,0.006999999999999999,0.01,0.005,0.011000000000000001,0.01,0.0,0.006,0.006,0.0
ENSG00000213160,KLHL23,0.187,0.053,1.2309999999999999,0.006999999999999999,0.006,0.009000000000000001,0.022000000000000002,0.009000000000000001,0.003,0.02,0.012,0.055,0.008,0.0
